"ID","Smell Type","TechDebt Index","Severity","Affected Type","Affected Elements","Size","Affected Elements (complete)","Incoming dependencies (Fan In)","Outgoing Dependencies (Fan Out)","Adaptive threshold of total fan in and fan out","Detection rule","detectionValue","detectionThreshold"
"13544","Unstable Dependency","83","6","Package","com.ruoyi.system.service","7","com.ruoyi.system.service","2","7","com.ruoyi.system.service","Instability gap > 20 %","0.9","0.2"
"13556","Unstable Dependency","50","6","Package","com.ruoyi.gateway","6","com.ruoyi.gateway","0","5","com.ruoyi.gateway","Instability gap > 20 %","1","0.2"
"13567","Unstable Dependency","28","6","Package","com.ruoyi.gateway.service","6","com.ruoyi.gateway.service","3","7","com.ruoyi.gateway.service","Instability gap > 20 %","0.6","0.2"
"13526","Cyclic Dependency","13","4","Package","com.ruoyi.job.util, com.ruoyi.job.service","2","com.ruoyi.job.util, com.ruoyi.job.service","0","0","","Cycle Detection","0","0"
"13519","Cyclic Dependency","9","4","Package","com.ruoyi.gateway.handler, com.ruoyi.gateway.config, com.ruoyi.gateway.service","3","com.ruoyi.gateway.handler, com.ruoyi.gateway.config, com.ruoyi.gateway.service","0","0","","Cycle Detection","0","0"
"13513","Cyclic Dependency","8","4","Package","com.ruoyi.common.sensitive.config, com.ruoyi.common.sensitive.annotation","2","com.ruoyi.common.sensitive.config, com.ruoyi.common.sensitive.annotation","0","0","","Cycle Detection","0","0"
"13538","Cyclic Dependency","7","3","Abstraction","com.ruoyi.common.sensitive.annotation.Sensitive, com.ruoyi.common.sensitive.config.SensitiveJsonSerializer","2","com.ruoyi.common.sensitive.annotation.Sensitive, com.ruoyi.common.sensitive.config.SensitiveJsonSerializer","0","0","","Cycle Detection","0","0"
"13532","Cyclic Dependency","7","4","Abstraction","com.ruoyi.common.core.xss.XssValidator, com.ruoyi.common.core.xss.Xss","2","com.ruoyi.common.core.xss.XssValidator, com.ruoyi.common.core.xss.Xss","0","0","","Cycle Detection","0","0"
