"ID","Smell Type","TechDebt Index","Severity","Affected Type","Affected Elements","Size","Affected Elements (complete)","Incoming dependencies (Fan In)","Outgoing Dependencies (Fan Out)","Adaptive threshold of total fan in and fan out","Detection rule","detectionValue","detectionThreshold"
"24292","God Component","245","7","Package","com.mtcarpenter.mall.model","152","com.mtcarpenter.mall.model","0","0","com.mtcarpenter.mall.model","Lines of code > 7593","26072","7593"
"24371","Hublike Dependency","59","6","Package","com.mtcarpenter.mall.portal.service","9","com.mtcarpenter.mall.portal.service","3","5","com.mtcarpenter.mall.portal.service","Fan In + Fan Out > System's median (8)","8","8"
"24357","Hublike Dependency","42","6","Concrete Class","com.mtcarpenter.mall.domain.PromotionProduct","9","com.mtcarpenter.mall.domain.PromotionProduct","4","4","com.mtcarpenter.mall.domain.PromotionProduct","Fan In + Fan Out > System's median (7)","8","7"
"24305","Hublike Dependency","35","5","Concrete Class","com.mtcarpenter.mall.dto.SmsCouponParam","8","com.mtcarpenter.mall.dto.SmsCouponParam","4","3","com.mtcarpenter.mall.dto.SmsCouponParam","Fan In + Fan Out > System's median (7)","7","7"
"24318","Hublike Dependency","19","5","Interface","com.mtcarpenter.mall.client.ProductFeign","8","com.mtcarpenter.mall.client.ProductFeign","3","4","com.mtcarpenter.mall.client.ProductFeign","Fan In + Fan Out > System's median (7)","7","7"
"24331","Hublike Dependency","18","5","Interface","com.mtcarpenter.mall.service.UmsRoleService","8","com.mtcarpenter.mall.service.UmsRoleService","3","4","com.mtcarpenter.mall.service.UmsRoleService","Fan In + Fan Out > System's median (7)","7","7"
"24344","Hublike Dependency","16","5","Concrete Class","com.mtcarpenter.mall.dto.OmsOrderDetail","8","com.mtcarpenter.mall.dto.OmsOrderDetail","4","3","com.mtcarpenter.mall.dto.OmsOrderDetail","Fan In + Fan Out > System's median (7)","7","7"
"24299","Cyclic Dependency","7","3","Implementation","com.mtcarpenter.mall.validator.FlagValidatorClass, com.mtcarpenter.mall.validator.FlagValidator","2","com.mtcarpenter.mall.validator.FlagValidatorClass, com.mtcarpenter.mall.validator.FlagValidator","0","0","","Cycle Detection","0","0"
